city_name,country_code,latitude,longitude,date,cloud_cover_perc_avg,cloud_cover_perc_max,cloud_cover_perc_min,degree_days_cooling,degree_days_freezing,degree_days_growing,degree_days_heating,humidity_relative_avg,humidity_relative_max,humidity_relative_min,index_air_quality_24hr_max,index_uv_avg,index_uv_max,index_uv_min,minutes_of_ice_total,minutes_of_precipitation_total,minutes_of_sun_total,minutes_of_rain_total,minutes_of_snow_total,has_ice,ice_lwe_rate_avg,ice_lwe_rate_max,ice_lwe_rate_min,ice_lwe_total,ice_probability,has_precipitation,precipitation_lwe_rate_avg,precipitation_lwe_rate_max,precipitation_lwe_rate_min,precipitation_lwe_total,precipitation_probability,precipitation_type_desc_predominant,has_rain,rain_lwe_rate_avg,rain_lwe_rate_max,rain_lwe_rate_min,rain_lwe_total,rain_probability,snow_liquid_ratio_accuweather_avg,snow_liquid_ratio_accuweather_max,snow_liquid_ratio_accuweather_min,has_snow,snow_avg,snow_max,snow_min,snow_total,snow_lwe_rate_avg,snow_lwe_rate_max,snow_lwe_rate_min,snow_lwe_total,snow_probability,solar_irradiance_avg,solar_irradiance_max,solar_irradiance_total,temperature_avg,temperature_max,temperature_min,temperature_dew_point_avg,temperature_dew_point_max,temperature_dew_point_min,temperature_heat_index_avg,temperature_heat_index_max,temperature_heat_index_min,temperature_realfeel_avg,temperature_realfeel_max,temperature_realfeel_min,temperature_realfeel_shade_avg,temperature_realfeel_shade_max,temperature_realfeel_shade_min,temperature_wind_chill_avg,temperature_wind_chill_max,temperature_wind_chill_min,visibility_avg,visibility_max,visibility_min,wind_direction_avg,wind_gust_avg,wind_gust_max,wind_gust_min,wind_gust_direction_avg,wind_speed_avg,wind_speed_max,wind_speed_min
manila,ph,14.58992,120.98154,2024-07-17,99,100,98,18.32,0,33.32,0,82.15,89.3,69.35,28,0.62,2.97,0,0,540,0,540,0,false,0,0,0,0,0,false,0.96,0.23,0,0.96,98,rain,true,0.96,0.23,0,0.96,98,0,0,0,false,0,0,0,0,0,0,0,0,0,18.3,54.28,439.13,83.32,89.16,79.68,77.34,79.29,76.3,92.74,103.05,84.68,91.99,99.66,89.04,91.47,96.89,89.04,83.32,89.16,79.68,3.63,4,3,126.7,9.51,13.7,7.5,126.7,6,10.3,3
manila,ph,14.58992,120.98154,2024-07-18,99,100,97,19.31,0,34.31,0,80.69,89.32,72.19,28,1.32,5.78,0,0,240,1,240,0,false,0,0,0,0,0,false,0.28,0.1,0,0.28,94,rain,true,0.28,0.1,0,0.28,94,0,0,0,false,0,0,0,0,0,0,0,0,0,26.38,88.96,633.16,84.31,88.12,80.08,77.78,78.87,76.7,95.01,101.8,86.36,93.85,99.47,89.38,92.78,95.63,89.38,84.31,88.12,80.08,4.38,5,4,178.6,8.94,12.8,6.7,178.6,7.26,11.7,4.1
manila,ph,14.58992,120.98154,2024-07-19,100,100,100,18.38,0,33.38,0,84.29,91.02,70.59,28,1.21,5.09,0,0,360,0,360,0,false,0,0,0,0,0,false,0.55,0.14,0.01,0.55,94,rain,true,0.55,0.14,0.01,0.55,94,0,0,0,false,0,0,0,0,0,0,0,0,0,18.29,54.32,438.98,83.38,89.6,80.14,78.17,79.92,76.34,93.77,105.12,87.01,93.57,101.28,90.25,92.5,97.86,90.25,83.38,89.6,80.14,4.08,5,4,233.1,7.81,11.6,1.5,233.1,5.78,10.3,0.6
manila,ph,14.58992,120.98154,2024-07-20,100,100,100,16.76,0,31.76,0,83.66,94.86,55.14,0,0.99,5.14,0,0,300,0,300,0,false,0,0,0,0,0,false,0.45,0.1,0.05,0.45,96,rain,true,0.45,0.1,0.05,0.45,96,0,0,0,false,0,0,0,0,0,0,0,0,0,18.29,54.34,438.9,81.76,90.01,76.11,76.23,78.07,72.03,88.32,99.43,77.88,91.95,98.5,85.14,90.94,98.5,85.14,81.76,90.01,76.11,4,4,4,97.5,4.45,6.3,2.4,97.5,1.75,2.5,0.9
manila,ph,14.58992,120.98154,2024-07-12,91,98,74,18.08,0,33.08,0,83.38,93.58,67.04,34,1.31,5.35,0,0,240,54,240,0,false,0,0,0,0,0,false,0.46,0.21,0.01,0.46,94,rain,true,0.46,0.21,0.01,0.46,94,0,0,0,false,0,0,0,0,0,0,0,0,0,100.22,612.16,2405.26,83.08,90.53,78,77.47,78.7,74.65,91.78,105.46,79.7,93.57,102.67,86.22,92.37,99.65,86.22,83.08,90.53,78,5.14,7.82,3,158.5,6.99,10.7,3.3,158.5,3.66,7,1.7
manila,ph,14.58992,120.98154,2024-07-13,92,100,60,19.5,0,34.5,0,79.53,91.35,64.42,29,1.81,8.95,0,0,150,75,150,0,false,0,0,0,0,0,false,0.16,0.11,0.02,0.16,90,rain,true,0.16,0.11,0.02,0.16,90,0,0,0,false,0,0,0,0,0,0,0,0,0,129.84,793.23,3116.16,84.5,90.52,79.2,77.41,79.74,76.5,94.68,103.84,83.63,94.69,102.3,88.75,93.37,97.75,88.75,84.5,90.52,79.2,5.17,7,4,120.4,12.38,18.9,7.7,120.4,5.43,8.8,3
paris,fr,48.857,2.351,2024-07-20,30,77,2,6.16,0,21.16,0,75.36,100,45.88,0,2.23,7.38,0,0,0,481,0,0,false,0,0,0,0,0,false,0,0,0,0,21,none,false,0,0,0,0,21,0,0,0,false,0,0,0,0,0,0,0,0,0,327.63,836.76,7863.09,71.16,81.62,60.93,61.83,67.2,57.84,71.58,82.14,61.42,72.84,83.96,60.43,69.87,79.42,60.43,71.16,81.62,60.93,8.71,10,5,286,11.64,15.8,7.1,286,5.25,7.1,3.3
paris,fr,48.857,2.351,2024-07-21,53,81,25,4.65,0,19.65,0,76.15,100,50.71,0,2.33,7.91,0,0,0,364,0,0,false,0,0,0,0,0,false,0,0,0,0,47,none,false,0,0,0,0,47,0,0,0,false,0,0,0,0,0,0,0,0,0,334.13,885.77,8019.09,69.65,79.37,59.99,60.86,63.72,58.77,69.89,79.4,60.37,71.97,81.59,61.21,68.7,76.37,61.21,69.65,79.37,59.99,8.58,10,6,240.6,11.98,20,1.9,240.6,5.43,9.8,0.7
paris,fr,48.857,2.351,2024-07-22,73,95,34,3,0,18,0,69.12,100,41.74,0,0.88,2.37,0,0,60,186,60,0,false,0,0,0,0,0,false,0.03,0.02,0.02,0.03,63,none,true,0.03,0.02,0.02,0.03,63,0,0,0,false,0,0,0,0,0,0,0,0,0,162.18,489.48,3892.22,68,77.55,57.88,56.03,60.9,51.7,67.75,76.97,58.07,64.92,75.66,51.71,64.1,73.8,51.71,68,77.55,57.88,9.13,10,7,269.3,21.8,26.9,17.5,269.3,11.05,13.7,9.2
paris,fr,48.857,2.351,2024-07-23,92,100,57,3.1,0,18.1,0,61.96,78.52,45.59,0,0.55,1.72,0,0,120,3,120,0,false,0,0,0,0,0,false,0.05,0.02,0.01,0.05,88,rain,true,0.05,0.02,0.01,0.05,88,0,0,0,false,0,0,0,0,0,0,0,0,0,22.46,64.78,539.08,68.1,77.57,58.78,54.33,59.71,49.12,67.52,77.38,57.66,65.87,75.56,55.63,65.36,75.56,55.63,68.1,77.57,58.78,7.54,10,6,256.4,13.88,17.5,6.2,256.4,6.57,8.8,2.5
paris,fr,48.857,2.351,2024-07-24,36,97,7,5.04,0,20.04,0,65.97,99.28,36.44,0,2.3,7.76,0,0,0,632,0,0,false,0,0,0,0,0,false,0,0,0,0,28,none,false,0,0,0,0,28,0,0,0,false,0,0,0,0,0,0,0,0,0,369.44,952.15,8866.53,70.04,80.46,59.41,56.47,60.04,51.35,69.85,79.95,59.72,72.38,83.87,60.19,68.87,77.97,60.19,70.04,80.46,59.41,8.88,10,7,313,10.24,14.6,3.5,313,4.18,5.8,1.4
paris,fr,48.857,2.351,2024-07-25,27,74,0,4.39,0,19.39,0,73.75,100,56.96,0,2.17,7.7,0,0,0,612,0,0,false,0,0,0,0,0,false,0,0,0,0,44,none,false,0,0,0,0,44,0,0,0,false,0,0,0,0,0,0,0,0,0,361.06,952.19,8665.43,69.39,79.11,60.06,60.31,63.57,52.83,69.49,79.4,59.46,72.23,84.29,59.26,68.74,78.82,59.26,69.39,79.11,60.06,9.31,10,7,45.5,6.37,10,0.7,45.5,3.61,5.2,0.6
paris,fr,48.857,2.351,2024-07-26,93,100,68,5.21,0,20.21,0,79.88,100,60.13,0,0.58,1.93,0,0,60,6,60,0,false,0,0,0,0,0,false,0.09,0.05,0.05,0.09,85,rain,true,0.09,0.05,0.05,0.09,85,0,0,0,false,0,0,0,0,0,0,0,0,0,29.54,97.27,708.99,70.21,79.67,60.49,63.12,65.12,60.49,70.68,80.16,60.94,69.74,79.52,59.39,69.12,79.52,59.39,70.21,79.67,60.49,9.21,10,2,276,8.23,11,0.6,276,5.67,8.2,0.6
paris,fr,48.857,2.351,2024-07-18,62,99,0,7.84,0,22.84,0,64.14,87.29,44.46,42,1.39,3.79,0,0,0,217,0,0,false,0,0,0,0,0,false,0,0,0,0,13,none,false,0,0,0,0,13,0,0,0,false,0,0,0,0,0,0,0,0,0,134.17,600.47,3220.2,72.84,83.87,59.66,59.4,63.2,55.7,72.91,83.9,59.43,73.24,84.81,60.22,71.35,81.06,60.22,72.84,83.87,59.66,10,10,10,237.8,7.73,9.1,6.5,237.8,5.22,8.3,2.5
paris,fr,48.857,2.351,2024-07-19,28,100,0,6.94,0,21.94,0,78.6,99.55,61.17,0,2.32,8.01,0,0,240,574,240,0,false,0,0,0,0,0,false,0.31,0.09,0.07,0.31,89,rain,true,0.31,0.09,0.07,0.31,89,0,0,0,false,0,0,0,0,0,0,0,0,0,359.06,964.16,8617.45,71.94,82.14,62.21,64.71,72.28,56,72.78,85.13,61.89,74.65,89.77,60.62,71.35,84,60.22,71.94,82.14,62.21,8.17,10,5,210.7,11.5,24.2,7.3,210.7,6.3,11.2,2.9
paris,fr,48.857,2.351,2024-07-13,51,82,17,0,0,13.63,1.37,71.55,95.12,52.68,49,1.86,7.64,0,0,0,371,0,0,false,0,0,0,0,0,false,0,0,0,0,54,none,false,0,0,0,0,54,0,0,0,false,0,0,0,0,0,0,0,0,0,312.81,886.19,7507.37,63.63,71.88,53.76,53.79,54.6,52.4,63.06,71.24,53.31,65.76,78.04,54.66,62.55,69.34,54.66,63.63,71.88,53.76,7.88,10,4,127.4,7.39,10.9,5.4,127.4,3.95,5.9,2.2
paris,fr,48.857,2.351,2024-07-14,44,100,0,2.36,0,17.36,0,62.21,84.37,45.66,58,1.27,3.44,0,0,0,237,0,0,false,0,0,0,0,0,false,0,0,0,0,5,none,false,0,0,0,0,5,0,0,0,false,0,0,0,0,0,0,0,0,0,133.31,537,3199.47,67.36,76.14,55.01,53.45,56.5,50.4,66.72,75.63,54.18,68.49,76.12,56.9,66.27,73.84,56.9,67.36,76.14,55.01,8.88,10,6,183.8,7.08,10.8,5,183.8,3.88,5.4,2.7
paris,fr,48.857,2.351,2024-07-15,62,100,13,2.45,0,17.45,0,69.27,87.44,50.06,60,1.48,4.2,0,0,0,246,0,0,false,0,0,0,0,0,false,0,0,0,0,48,none,false,0,0,0,0,48,0,0,0,false,0,0,0,0,0,0,0,0,0,163.27,621.68,3918.37,67.45,76.93,57.7,56.79,60.8,52.2,67.15,76.68,57.01,68.02,78.01,59.16,65.82,74.15,59.16,67.45,76.93,57.7,9.5,10,7,191.5,9.93,15,5.9,191.5,5.65,9.3,2.5
paris,fr,48.857,2.351,2024-07-16,19,70,1,2.13,0,17.13,0,72.83,90.05,54.48,44,2.38,7.52,0,0,0,579,0,0,false,0,0,0,0,0,false,0,0,0,0,33,none,false,0,0,0,0,33,0,0,0,false,0,0,0,0,0,0,0,0,0,362.97,937.19,8711.29,67.13,74.42,58.29,57.78,60,55.4,66.97,74.12,58.05,67.09,78.62,56.48,64.38,71.06,56.48,67.13,74.42,58.29,9.08,10,6,226.5,17.77,23.9,9.3,226.5,7.95,9.8,5.9
paris,fr,48.857,2.351,2024-07-17,64,100,0,4.3,0,19.3,0,66.5,91.94,44.31,40,1.15,3.41,0,0,0,49,0,0,false,0,0,0,0,0,false,0,0,0,0,6,none,false,0,0,0,0,6,0,0,0,false,0,0,0,0,0,0,0,0,0,72.25,338.87,1734,69.3,79.27,58.42,56.86,58.7,55.8,69.05,78.98,58.28,68.87,78.1,58.03,67.31,76.45,58.03,69.3,79.27,58.42,9.63,10,7,216.5,8.7,11.4,5.7,216.5,5.63,7.1,3.2
paris,fr,48.857,2.351,2024-07-12,91,100,70,0,0,11.34,3.66,83.65,95.65,73.11,24,0.63,2.09,0,0,570,56,570,0,false,0,0,0,0,0,false,0.8,0.32,0,0.8,99,rain,true,0.8,0.32,0,0.8,99,0,0,0,false,0,0,0,0,0,0,0,0,0,67.17,238.04,1612.04,61.34,65.34,57.29,56.24,59.18,54,61.11,65.02,56.97,58.28,63.66,51.85,57.62,63.66,51.85,61.34,65.34,57.29,7.61,14.91,2.61,288,11.31,14.6,7.6,288,6.78,8,5.4
new york,us,40.779,-73.969,2024-07-21,86,100,49,13.78,0,28.78,0,53.83,70.17,41.93,0,2.3,9.91,0,0,0,180,0,0,false,0,0,0,0,0,false,0,0,0,0,1,none,false,0,0,0,0,1,0,0,0,false,0,0,0,0,0,0,0,0,0,248.98,914.17,5975.53,78.78,86.72,70.16,60.49,61.7,58.64,78.92,86.75,70.17,78.21,91.85,67.86,76.08,83.79,67.86,78.78,86.72,70.16,10,10,10,135.3,10.38,12.9,7.8,135.3,8.16,10.3,5.9
new york,us,40.779,-73.969,2024-07-22,38,96,21,15.23,0,30.23,0,54.64,68.58,38.76,0,2.65,9.86,0,0,0,607,0,0,false,0,0,0,0,0,false,0,0,0,0,2,none,false,0,0,0,0,2,0,0,0,false,0,0,0,0,0,0,0,0,0,379.92,1017.47,9118.02,80.23,88.16,72.14,62.17,64.58,60.26,80.61,87.78,72.28,80.49,92.49,69.56,77.95,85.02,69.56,80.23,88.16,72.14,10,10,10,154.3,9.85,12.1,6.6,154.3,7.7,9.7,4.9
new york,us,40.779,-73.969,2024-07-23,67,100,15,14.31,0,29.31,0,68.62,85.66,55.6,0,1.52,5.55,0,0,60,226,60,0,false,0,0,0,0,0,false,0.04,0.03,0.01,0.04,71,rain,true,0.04,0.03,0.01,0.04,71,0,0,0,false,0,0,0,0,0,0,0,0,0,162.4,705.31,3897.62,79.31,85.64,73.03,68.03,68.89,66.2,81.15,88.99,74.06,81.49,89.86,74.65,79.82,86.04,74.65,79.31,85.64,73.03,9.46,10,6,220.9,9.05,11.5,7.4,220.9,7.01,9.2,5.5
new york,us,40.779,-73.969,2024-07-24,65,100,6,12.05,0,27.05,0,72.78,84.04,61.8,0,2.06,8.85,0,0,60,282,60,0,false,0,0,0,0,0,false,0.06,0.03,0.03,0.06,74,none,true,0.06,0.03,0.03,0.06,74,0,0,0,false,0,0,0,0,0,0,0,0,0,260.78,836.74,6258.61,77.05,82.22,72.5,67.65,70.16,64.94,78.26,85.1,73.4,79.49,89.56,71.01,77.32,81.99,71.01,77.05,82.22,72.5,6.75,10,4,194.2,9.28,12.5,6.1,194.2,7.19,10,4.5
new york,us,40.779,-73.969,2024-07-25,33,85,0,15.45,0,30.45,0,71.1,98.77,45.76,0,2.39,9.7,0,0,60,582,60,0,false,0,0,0,0,0,false,0.08,0.04,0.04,0.08,74,none,true,0.08,0.04,0.04,0.08,74,0,0,0,false,0,0,0,0,0,0,0,0,0,356.51,1018.38,8556.27,80.45,90.32,71.96,69.53,71.78,66.38,82.76,93.34,73.5,84.79,97,74.69,82.41,90.13,74.69,80.45,90.32,71.96,7.63,10,4,303.4,10.07,14.4,6.5,303.4,6.32,7.7,4.2
new york,us,40.779,-73.969,2024-07-26,23,78,0,11.74,0,26.74,0,58.21,88.96,41.09,0,2.5,9.64,0,0,0,702,0,0,false,0,0,0,0,0,false,0,0,0,0,42,none,false,0,0,0,0,42,0,0,0,false,0,0,0,0,0,0,0,0,0,369.25,1017.21,8861.9,76.74,81.82,72.88,60.19,70.23,54.69,76.87,81.52,72.51,79.14,87.93,70.71,75.78,79.86,70.68,76.74,81.82,72.88,10,10,10,331.4,7.64,9.1,5.7,331.4,4.68,5.6,4
new york,us,40.779,-73.969,2024-07-18,75,83,46,10.87,0,25.87,0,68.61,84.7,47.55,55,1.04,4.28,0,0,330,164,330,0,false,0,0,0,0,0,false,0.54,0.15,0,0.54,96,rain,true,0.54,0.15,0,0.54,96,0,0,0,false,0,0,0,0,0,0,0,0,0,215.98,570.77,5183.62,75.87,81.86,71.86,64.57,71.09,58.92,76.46,84.05,72.26,75.91,85.73,68.37,74.63,81.65,68.37,75.87,81.86,71.86,5.79,10,3,208.5,5.95,7.6,4.5,208.5,5.39,6.9,4.1
new york,us,40.779,-73.969,2024-07-13,64,100,10,12.31,0,27.31,0,82.77,100,61.94,56,1.52,6.35,0,0,300,238,300,0,false,0,0,0,0,0,false,0.48,0.15,0.08,0.48,96,rain,true,0.48,0.15,0.08,0.48,96,0,0,0,false,0,0,0,0,0,0,0,0,0,245.39,943.84,5889.48,77.31,84.39,72,71.44,74.76,69.95,79.4,88.75,73.6,84.24,95.62,73.36,82.34,88.64,73.36,77.31,84.39,72,8.88,10,4,198.8,3.17,5.3,1.1,198.8,2.58,4.4,0.6
new york,us,40.779,-73.969,2024-07-14,24,45,0,17.8,0,32.8,0,62.32,83.23,40.05,55,2.75,10.22,0,0,0,612,0,0,false,0,0,0,0,0,false,0,0,0,0,34,none,false,0,0,0,0,34,0,0,0,false,0,0,0,0,0,0,0,0,0,387.71,1023.63,9304.97,82.8,92,75,68.03,70.33,64.39,84.9,93.79,76.11,88.88,100.26,80.51,85.56,91.65,80.51,82.8,92,75,10,10,10,237.1,3.52,6.1,1.4,237.1,2.76,5.1,0.9
new york,us,40.779,-73.969,2024-07-15,40,70,0,19.89,0,34.89,0,57.79,73.18,40.74,55,2.24,9.23,0,0,0,399,0,0,false,0,0,0,0,0,false,0,0,0,0,59,none,false,0,0,0,0,59,0,0,0,false,0,0,0,0,0,0,0,0,0,325.06,937.07,7801.53,84.89,95,77.97,68.05,69.47,66.65,87.77,99.4,78.91,88.66,100.43,80.3,86.24,95.54,80.3,84.89,95,77.97,9.13,10,5,200.8,6.4,8.5,4,200.8,5.28,7.1,3.6
new york,us,40.779,-73.969,2024-07-16,40,80,6,19.95,0,34.95,0,57.63,75.96,42.01,54,2.7,10.14,0,0,0,492,0,0,false,0,0,0,0,0,false,0,0,0,0,62,none,false,0,0,0,0,62,0,0,0,false,0,0,0,0,0,0,0,0,0,370.82,1014.07,8899.75,84.95,95,76,68,70.08,65.64,87.8,100.11,76.87,88.74,103.22,77.67,86.12,95.98,77.67,84.95,95,76,8.46,10,5,233.5,6.3,8.1,4,233.5,5.72,7.4,3.6
new york,us,40.779,-73.969,2024-07-17,67,99,12,18.2,0,33.2,0,61.97,89.51,40.41,54,1.84,6.21,0,0,120,308,120,0,false,0,0,0,0,0,false,0.24,0.14,0.1,0.24,92,rain,true,0.24,0.14,0.1,0.24,92,0,0,0,false,0,0,0,0,0,0,0,0,0,268.31,703.31,6439.51,83.2,94,76.37,68.35,73.1,65.48,85.65,97.37,77.91,86.6,98.25,78.48,84.45,93.91,78.48,83.2,94,76.37,8.13,10,4,245.6,6.08,7.4,4.4,245.6,5.49,6.7,4
new york,us,40.779,-73.969,2024-07-19,42,100,8,9.57,0,24.57,0,53.23,76.5,36.39,54,2.45,10.01,0,0,180,432,180,0,false,0,0,0,0,0,false,0.16,0.07,0.01,0.16,83,rain,true,0.16,0.07,0.01,0.16,83,0,0,0,false,0,0,0,0,0,0,0,0,0,327.56,1006.72,7861.44,74.57,82.68,66.56,56.03,59.16,53.6,74.21,81.61,66.48,73.46,86.65,60.6,71.25,79.19,60.6,74.57,82.68,66.56,7.39,10,3,81.2,10,13.8,5.2,81.2,8.04,11.1,4
new york,us,40.779,-73.969,2024-07-20,51,82,2,11.32,0,26.32,0,60.45,82.26,39.63,0,2.25,7.52,0,0,0,307,0,0,false,0,0,0,0,0,false,0,0,0,0,0,none,false,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,276.78,661.49,6642.75,76.32,84.48,68.53,61.16,62.96,57.56,76.49,83.72,68.95,76.57,87.87,68.8,74.07,81.35,66.97,76.32,84.48,68.53,10,10,10,92.1,8.82,11.1,5.9,92.1,6.83,8.8,4.3
new york,us,40.779,-73.969,2024-07-12,88,100,35,13.42,0,28.42,0,75.1,90.75,57.58,54,0.84,3.08,0,0,360,43,360,0,false,0,0,0,0,0,false,0.81,0.3,0,0.81,99,rain,true,0.81,0.3,0,0.81,99,0,0,0,false,0,0,0,0,0,0,0,0,0,93.16,238.13,2235.91,78.42,84,75.47,69.73,76.63,62,80.3,90.18,76.78,83.05,91.94,74.13,81.94,89.57,74.13,78.42,84,75.47,8.54,10,3,135.7,3.72,7,0,135.7,3.06,4.9,0
bogota,co,4.62836,-74.07677,2024-07-21,88,100,62,0,0,3.62,11.38,86.47,100,65.04,0,2.31,11.16,0,0,210,137,210,0,false,0,0,0,0,0,false,0.12,0.02,0.01,0.12,93,rain,true,0.12,0.02,0.01,0.12,93,0,0,0,false,0,0,0,0,0,0,0,0,0,202.15,826.68,4851.65,53.62,62.5,45.7,49.4,56.46,44.31,52.74,61.81,44.5,56.93,71.1,44.91,53.62,62.43,44.91,53.36,62.5,44.81,4.89,10,3,113.5,6.76,12.1,1,113.5,2.67,4.8,0.4
bogota,co,4.62836,-74.07677,2024-07-22,76,97,49,0,0,3.29,11.71,83.81,99.7,64.16,0,2.71,12.61,0,0,210,241,210,0,false,0,0,0,0,0,false,0.11,0.03,0.01,0.11,94,rain,true,0.11,0.03,0.01,0.11,94,0,0,0,false,0,0,0,0,0,0,0,0,0,272.67,932.31,6544.11,53.29,63.5,44.4,48.2,51.6,42.91,52.26,62.57,43,57.25,71.87,46.17,53.43,62.99,44.4,53.21,63.5,44.4,4.5,7,3,123.9,6.55,13.2,2.2,123.9,2.58,5.2,0.8
bogota,co,4.62836,-74.07677,2024-07-23,95,99,89,0,0,3.74,11.26,85.11,96.31,64.49,0,1.44,7.54,0,0,300,43,300,0,false,0,0,0,0,0,false,0.08,0.02,0,0.08,96,rain,true,0.08,0.02,0,0.08,96,0,0,0,false,0,0,0,0,0,0,0,0,0,94.46,367.58,2266.98,53.74,63.5,45.3,49.07,54.48,44.3,52.82,62.58,44.05,56.19,67.66,46.05,53.85,62.73,46.05,53.71,63.5,45.3,5.75,10,4,121.7,6.88,15.4,2.9,121.7,2.73,6.1,1.1
bogota,co,4.62836,-74.07677,2024-07-24,75,99,63,0,0,3.15,11.85,83.19,99.44,61.85,0,2.37,10.91,0,0,180,200,180,0,false,0,0,0,0,0,false,0.05,0.02,0.01,0.05,88,rain,true,0.05,0.02,0.01,0.05,88,0,0,0,false,0,0,0,0,0,0,0,0,0,240.37,756.78,5768.84,53.15,62.5,45.3,47.86,54.68,42.25,52.07,61.57,43.77,56.95,69.5,46.64,53.22,62.02,44.49,52.99,62.5,44.76,6.17,10,4,128.1,7,14.9,2.2,128.1,2.77,5.9,0.9
bogota,co,4.62836,-74.07677,2024-07-25,77,100,61,0,0,2.03,12.97,89.34,100,68.43,0,0.94,3.93,0,0,120,76,120,0,false,0,0,0,0,0,false,0.09,0.04,0.01,0.09,90,rain,true,0.09,0.04,0.01,0.09,90,0,0,0,false,0,0,0,0,0,0,0,0,0,100.68,446.99,2416.2,52.03,60.58,44.3,48.71,51.63,43.13,51.13,59.55,42.92,53.8,65.13,44.31,51.99,59.46,44.31,52.03,60.58,44.3,7.89,10.75,4.25,115.9,5.58,10,2.1,115.9,3.28,5.8,0.8
bogota,co,4.62836,-74.07677,2024-07-26,88,100,70,0,0,2.84,12.16,89.54,100,68.71,0,0.81,3.6,0,0,330,43,330,0,false,0,0,0,0,0,false,0.37,0.08,0.01,0.37,97,rain,true,0.37,0.08,0.01,0.37,97,0,0,0,false,0,0,0,0,0,0,0,0,0,80.98,331.66,1943.51,52.84,61.62,45.3,49.55,52.29,45.21,52.03,60.71,44.21,53.41,66.76,42.84,51.76,61.04,42.84,52.42,61.62,44.36,6.81,10,2,125.4,4.61,8.2,2.6,125.4,3.59,5.1,2.3
bogota,co,4.62836,-74.07677,2024-07-13,87,100,66,0,0,6.78,8.22,80.41,100,58.41,18,1.42,5.72,0,0,60,98,60,0,false,0,0,0,0,0,false,0.03,0.02,0.01,0.03,82,rain,true,0.03,0.02,0.01,0.03,82,0,0,0,false,0,0,0,0,0,0,0,0,0,153.96,597.54,3694.98,56.78,65.49,49.94,50.37,51.7,48.2,55.93,64.48,49.33,56.18,68.73,49.3,54.46,62.1,49.3,56.73,65.49,48.87,4.67,7,3,137.5,15.93,25,9.5,137.5,6.4,10,3.8
bogota,co,4.62836,-74.07677,2024-07-14,79,99,49,0,0,6.46,8.54,77.38,93.36,56.26,17,2.6,12.4,0,0,90,241,90,0,false,0,0,0,0,0,false,0.03,0.02,0,0.03,88,rain,true,0.03,0.02,0,0.03,88,0,0,0,false,0,0,0,0,0,0,0,0,0,266.77,925.56,6402.52,56.46,65.39,49.03,49.07,50.8,47.2,55.45,64.27,48.02,57.34,71.1,48.52,54.38,62.12,48.52,56.38,65.39,47.9,5.13,7,4,123.9,14.75,23.7,9,123.9,5.96,9.5,3.6
bogota,co,4.62836,-74.07677,2024-07-15,51,98,13,0,0,8.41,6.59,75.9,95.47,51.08,17,2.83,12.45,0,0,0,494,0,0,false,0,0,0,0,0,false,0,0,0,0,67,none,false,0,0,0,0,67,0,0,0,false,0,0,0,0,0,0,0,0,0,331.47,1040.91,7955.26,58.41,68.91,49.88,50.22,52.2,48.62,57.52,67.9,49.06,60.34,75.1,49.54,57.01,65.84,49.54,58.37,68.91,48.95,6.21,10,4,130.5,13.45,20.7,8,130.5,5.37,8.3,3.2
bogota,co,4.62836,-74.07677,2024-07-16,79,100,41,0,0,8.22,6.78,79.91,100,56.77,17,2.76,12.5,0,0,0,280,0,0,false,0,0,0,0,0,false,0,0,0,0,67,none,false,0,0,0,0,67,0,0,0,false,0,0,0,0,0,0,0,0,0,290.28,985.75,6966.83,58.22,67.79,49.84,51.6,52.3,49.84,57.5,66.94,49.22,59.55,74.32,50.24,56.62,64.52,50.24,58.2,67.79,49.5,6.13,10,4,130.6,14.72,23.5,7.5,130.6,5.88,9.3,3
bogota,co,4.62836,-74.07677,2024-07-17,97,100,91,0,0,7.66,7.34,76.45,96.46,53.03,17,1.4,6.33,0,0,30,9,30,0,false,0,0,0,0,0,false,0.02,0.02,0.02,0.02,81,rain,true,0.02,0.02,0.02,0.02,81,0,0,0,false,0,0,0,0,0,0,0,0,0,42.87,204.67,1028.78,57.66,66.33,49.82,49.83,51.4,48.08,56.72,65.16,48.91,57.1,67.51,48.21,55.4,62.94,48.21,57.58,66.33,47.83,5.13,7,4,131,16.4,25,10.2,131,6.61,10,4.1
bogota,co,4.62836,-74.07677,2024-07-18,94,100,87,0,0,8.26,6.74,74.73,90.58,49.54,19,1.7,7.85,0,0,60,59,60,0,false,0,0,0,0,0,false,0.02,0.01,0.01,0.02,81,rain,true,0.02,0.01,0.01,0.02,81,0,0,0,false,0,0,0,0,0,0,0,0,0,113.2,414.02,2716.77,58.26,69.04,51.53,49.69,50.8,48.65,57.3,67.97,50.61,58.46,73.54,50.26,56.36,65.77,50.26,58.26,69.04,51.53,5.25,10,4,128.1,14.31,23.2,9.7,128.1,6,9.3,3.9
